"id","user_id","message_id","title","seen","created_at","updated_at","content","archive_record_id"
"226","127","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.302842","2024-07-04 13:00:31.302842",NULL,NULL
"227","128","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.306312","2024-07-04 13:00:31.306312",NULL,NULL
"228","129","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.310023","2024-07-04 13:00:31.310023",NULL,NULL
"229","130","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.313293","2024-07-04 13:00:31.313293",NULL,NULL
"230","131","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.316739","2024-07-04 13:00:31.316739",NULL,NULL
"231","132","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.320444","2024-07-04 13:00:31.320444",NULL,NULL
"232","133","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.32405","2024-07-04 13:00:31.32405",NULL,NULL
"233","134","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.328264","2024-07-04 13:00:31.328264",NULL,NULL
"234","167","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.331755","2024-07-04 13:00:31.331755",NULL,NULL
"235","168","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.336137","2024-07-04 13:00:31.336137",NULL,NULL
"236","169","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.339585","2024-07-04 13:00:31.339585",NULL,NULL
"237","170","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.34315","2024-07-04 13:00:31.34315",NULL,NULL
"238","171","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.346787","2024-07-04 13:00:31.346787",NULL,NULL
"239","172","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.350736","2024-07-04 13:00:31.350736",NULL,NULL
"240","173","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.354592","2024-07-04 13:00:31.354592",NULL,NULL
"241","174","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.358208","2024-07-04 13:00:31.358208",NULL,NULL
"242","175","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.361958","2024-07-04 13:00:31.361958",NULL,NULL
"243","176","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.365341","2024-07-04 13:00:31.365341",NULL,NULL
"244","177","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.368824","2024-07-04 13:00:31.368824",NULL,NULL
"245","178","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.372642","2024-07-04 13:00:31.372642",NULL,NULL
"246","179","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.376424","2024-07-04 13:00:31.376424",NULL,NULL
"247","180","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.37992","2024-07-04 13:00:31.37992",NULL,NULL
"248","181","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.383371","2024-07-04 13:00:31.383371",NULL,NULL
"249","182","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.388161","2024-07-04 13:00:31.388161",NULL,NULL
"250","183","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.393825","2024-07-04 13:00:31.393825",NULL,NULL
"251","184","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.398591","2024-07-04 13:00:31.398591",NULL,NULL
"252","185","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.402194","2024-07-04 13:00:31.402194",NULL,NULL
"253","186","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.405705","2024-07-04 13:00:31.405705",NULL,NULL
"254","187","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.413197","2024-07-04 13:00:31.413197",NULL,NULL
"255","188","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.416667","2024-07-04 13:00:31.416667",NULL,NULL
"256","189","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.420385","2024-07-04 13:00:31.420385",NULL,NULL
"257","190","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.423898","2024-07-04 13:00:31.423898",NULL,NULL
"258","191","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.427693","2024-07-04 13:00:31.427693",NULL,NULL
"259","192","11","خدمة تنبيهات السجلات والتراخيص",True,"2024-07-04 13:00:31.431172","2024-07-06 04:28:43.528924",NULL,NULL
"260","193","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.434866","2024-07-04 13:00:31.434866",NULL,NULL
"261","194","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.438595","2024-07-04 13:00:31.438595",NULL,NULL
"262","195","11","خدمة تنبيهات السجلات والتراخيص",True,"2024-07-04 13:00:31.443411","2024-07-05 13:57:17.18926",NULL,NULL
"263","196","11","خدمة تنبيهات السجلات والتراخيص",True,"2024-07-04 13:00:31.447442","2024-07-22 07:10:11.710005",NULL,NULL
"264","197","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.450955","2024-07-04 13:00:31.450955",NULL,NULL
"265","198","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.455429","2024-07-04 13:00:31.455429",NULL,NULL
"266","199","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.458773","2024-07-04 13:00:31.458773",NULL,NULL
"267","200","11","خدمة تنبيهات السجلات والتراخيص",False,"2024-07-04 13:00:31.463229","2024-07-04 13:00:31.463229",NULL,NULL
"268","201","11","خدمة تنبيهات السجلات والتراخيص",True,"2024-07-04 13:00:31.466806","2024-07-30 05:50:48.629163",NULL,NULL
"269","1","12","حاسبة التوطين حسب أنشطة السجل التجاري",True,"2024-07-04 13:07:34.461957","2024-07-04 15:29:32.524446",NULL,NULL
"270","2","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.466045","2024-07-04 13:07:34.466045",NULL,NULL
"271","7","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.470703","2024-07-04 13:07:34.470703",NULL,NULL
"272","8","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.474599","2024-07-04 13:07:34.474599",NULL,NULL
"273","9","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.478044","2024-07-04 13:07:34.478044",NULL,NULL
"274","11","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.482588","2024-07-04 13:07:34.482588",NULL,NULL
"275","12","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.486653","2024-07-04 13:07:34.486653",NULL,NULL
"276","13","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.491244","2024-07-04 13:07:34.491244",NULL,NULL
"277","17","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.494588","2024-07-04 13:07:34.494588",NULL,NULL
"278","18","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.498318","2024-07-04 13:07:34.498318",NULL,NULL
"279","19","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.502978","2024-07-04 13:07:34.502978",NULL,NULL
"280","21","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.507185","2024-07-04 13:07:34.507185",NULL,NULL
"281","24","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.510642","2024-07-04 13:07:34.510642",NULL,NULL
"282","26","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.514781","2024-07-04 13:07:34.514781",NULL,NULL
"283","27","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.519895","2024-07-04 13:07:34.519895",NULL,NULL
"284","28","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.52469","2024-07-04 13:07:34.52469",NULL,NULL
"285","30","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.528408","2024-07-04 13:07:34.528408",NULL,NULL
"286","31","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.531889","2024-07-04 13:07:34.531889",NULL,NULL
"287","32","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.535274","2024-07-04 13:07:34.535274",NULL,NULL
"288","33","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.539487","2024-07-04 13:07:34.539487",NULL,NULL
"289","34","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.543276","2024-07-04 13:07:34.543276",NULL,NULL
"290","35","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.546766","2024-07-04 13:07:34.546766",NULL,NULL
"291","37","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.550487","2024-07-04 13:07:34.550487",NULL,NULL
"292","38","12","حاسبة التوطين حسب أنشطة السجل التجاري",True,"2024-07-04 13:07:34.554431","2024-07-07 22:19:30.898678",NULL,NULL
"293","40","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.558287","2024-07-04 13:07:34.558287",NULL,NULL
"294","41","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.562057","2024-07-04 13:07:34.562057",NULL,NULL
"295","42","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.565148","2024-07-04 13:07:34.565148",NULL,NULL
"296","43","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.569385","2024-07-04 13:07:34.569385",NULL,NULL
"297","44","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.57358","2024-07-04 13:07:34.57358",NULL,NULL
"298","78","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.578422","2024-07-04 13:07:34.578422",NULL,NULL
"299","79","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.582337","2024-07-04 13:07:34.582337",NULL,NULL
"300","80","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.586221","2024-07-04 13:07:34.586221",NULL,NULL
"301","81","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.590317","2024-07-04 13:07:34.590317",NULL,NULL
"302","82","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.593846","2024-07-04 13:07:34.593846",NULL,NULL
"303","83","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.599328","2024-07-04 13:07:34.599328",NULL,NULL
"304","84","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.603766","2024-07-04 13:07:34.603766",NULL,NULL
"305","85","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.608224","2024-07-04 13:07:34.608224",NULL,NULL
"306","86","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.611391","2024-07-04 13:07:34.611391",NULL,NULL
"307","87","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.615461","2024-07-04 13:07:34.615461",NULL,NULL
"308","88","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.619389","2024-07-04 13:07:34.619389",NULL,NULL
"309","89","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.623308","2024-07-04 13:07:34.623308",NULL,NULL
"310","90","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.626841","2024-07-04 13:07:34.626841",NULL,NULL
"311","91","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.630765","2024-07-04 13:07:34.630765",NULL,NULL
"312","92","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.634614","2024-07-04 13:07:34.634614",NULL,NULL
"313","93","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.639037","2024-07-04 13:07:34.639037",NULL,NULL
"314","95","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.642828","2024-07-04 13:07:34.642828",NULL,NULL
"315","96","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.646232","2024-07-04 13:07:34.646232",NULL,NULL
"316","97","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.649262","2024-07-04 13:07:34.649262",NULL,NULL
"317","98","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.653049","2024-07-04 13:07:34.653049",NULL,NULL
"318","99","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.656424","2024-07-04 13:07:34.656424",NULL,NULL
"319","100","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.659412","2024-07-04 13:07:34.659412",NULL,NULL
"320","101","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.662728","2024-07-04 13:07:34.662728",NULL,NULL
"321","102","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.666303","2024-07-04 13:07:34.666303",NULL,NULL
"322","103","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.669805","2024-07-04 13:07:34.669805",NULL,NULL
"323","104","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.679123","2024-07-04 13:07:34.679123",NULL,NULL
"324","105","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.68692","2024-07-04 13:07:34.68692",NULL,NULL
"325","106","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.691023","2024-07-04 13:07:34.691023",NULL,NULL
"326","107","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.694787","2024-07-04 13:07:34.694787",NULL,NULL
"327","108","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.699628","2024-07-04 13:07:34.699628",NULL,NULL
"328","109","12","حاسبة التوطين حسب أنشطة السجل التجاري",True,"2024-07-04 13:07:34.703403","2024-08-07 10:52:17.819886",NULL,NULL
"329","110","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.707177","2024-07-04 13:07:34.707177",NULL,NULL
"330","111","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.710849","2024-07-04 13:07:34.710849",NULL,NULL
"331","112","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.71473","2024-07-04 13:07:34.71473",NULL,NULL
"332","113","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.718904","2024-07-04 13:07:34.718904",NULL,NULL
"333","114","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.723701","2024-07-04 13:07:34.723701",NULL,NULL
"334","115","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.727299","2024-07-04 13:07:34.727299",NULL,NULL
"335","116","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.731732","2024-07-04 13:07:34.731732",NULL,NULL
"336","117","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.73635","2024-07-04 13:07:34.73635",NULL,NULL
"337","118","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.740729","2024-07-04 13:07:34.740729",NULL,NULL
"338","119","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.744931","2024-07-04 13:07:34.744931",NULL,NULL
"339","120","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.749107","2024-07-04 13:07:34.749107",NULL,NULL
"340","121","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.753188","2024-07-04 13:07:34.753188",NULL,NULL
"341","122","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.757176","2024-07-04 13:07:34.757176",NULL,NULL
"342","123","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.761229","2024-07-04 13:07:34.761229",NULL,NULL
"343","124","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.766107","2024-07-04 13:07:34.766107",NULL,NULL
"344","125","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.769622","2024-07-04 13:07:34.769622",NULL,NULL
"345","126","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.773629","2024-07-04 13:07:34.773629",NULL,NULL
"346","127","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.777857","2024-07-04 13:07:34.777857",NULL,NULL
"347","128","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.781573","2024-07-04 13:07:34.781573",NULL,NULL
"348","129","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.78548","2024-07-04 13:07:34.78548",NULL,NULL
"349","130","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.788887","2024-07-04 13:07:34.788887",NULL,NULL
"350","131","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.793534","2024-07-04 13:07:34.793534",NULL,NULL
"351","132","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.798088","2024-07-04 13:07:34.798088",NULL,NULL
"352","133","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.802723","2024-07-04 13:07:34.802723",NULL,NULL
"353","134","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.806341","2024-07-04 13:07:34.806341",NULL,NULL
"354","167","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.810092","2024-07-04 13:07:34.810092",NULL,NULL
"355","168","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.814921","2024-07-04 13:07:34.814921",NULL,NULL
"356","169","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.818331","2024-07-04 13:07:34.818331",NULL,NULL
"357","170","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.823392","2024-07-04 13:07:34.823392",NULL,NULL
"358","171","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.826923","2024-07-04 13:07:34.826923",NULL,NULL
"359","172","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.830102","2024-07-04 13:07:34.830102",NULL,NULL
"360","173","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.834901","2024-07-04 13:07:34.834901",NULL,NULL
"361","174","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.838992","2024-07-04 13:07:34.838992",NULL,NULL
"362","175","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.842734","2024-07-04 13:07:34.842734",NULL,NULL
"363","176","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.846497","2024-07-04 13:07:34.846497",NULL,NULL
"364","177","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.850479","2024-07-04 13:07:34.850479",NULL,NULL
"365","178","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.854816","2024-07-04 13:07:34.854816",NULL,NULL
"366","179","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.859886","2024-07-04 13:07:34.859886",NULL,NULL
"367","180","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.864161","2024-07-04 13:07:34.864161",NULL,NULL
"368","181","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.867395","2024-07-04 13:07:34.867395",NULL,NULL
"369","182","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.872006","2024-07-04 13:07:34.872006",NULL,NULL
"370","183","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.876047","2024-07-04 13:07:34.876047",NULL,NULL
"371","184","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.879718","2024-07-04 13:07:34.879718",NULL,NULL
"372","185","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.883694","2024-07-04 13:07:34.883694",NULL,NULL
"373","186","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.888451","2024-07-04 13:07:34.888451",NULL,NULL
"374","187","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.892293","2024-07-04 13:07:34.892293",NULL,NULL
"375","188","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.896433","2024-07-04 13:07:34.896433",NULL,NULL
"376","189","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.899928","2024-07-04 13:07:34.899928",NULL,NULL
"377","190","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.903417","2024-07-04 13:07:34.903417",NULL,NULL
"378","191","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.906945","2024-07-04 13:07:34.906945",NULL,NULL
"379","192","12","حاسبة التوطين حسب أنشطة السجل التجاري",True,"2024-07-04 13:07:34.911001","2024-07-06 04:29:08.364346",NULL,NULL
"380","193","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.914719","2024-07-04 13:07:34.914719",NULL,NULL
"381","194","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.917904","2024-07-04 13:07:34.917904",NULL,NULL
"382","195","12","حاسبة التوطين حسب أنشطة السجل التجاري",True,"2024-07-04 13:07:34.921606","2024-07-05 13:57:29.233087",NULL,NULL
"383","196","12","حاسبة التوطين حسب أنشطة السجل التجاري",True,"2024-07-04 13:07:34.925416","2024-07-22 07:09:51.071885",NULL,NULL
"384","197","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.930256","2024-07-04 13:07:34.930256",NULL,NULL
"385","198","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.935551","2024-07-04 13:07:34.935551",NULL,NULL
"386","199","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.938791","2024-07-04 13:07:34.938791",NULL,NULL
"387","200","12","حاسبة التوطين حسب أنشطة السجل التجاري",False,"2024-07-04 13:07:34.941857","2024-07-04 13:07:34.941857",NULL,NULL
"388","201","12","حاسبة التوطين حسب أنشطة السجل التجاري",True,"2024-07-04 13:07:34.944909","2024-07-30 05:50:47.209774",NULL,NULL
"389","38",NULL,"اطياب البوادي - منتهي",False,"2024-07-05 03:00:25.359724","2024-07-05 03:00:25.359724","<p style='margin-bottom: 1em;'>السادة / اطياب البوادي</p><p>نفيدكم بأن موقع زراعي بأسم اطياب البوادي ورقم 1-000-349-3323 سينتهي خلال 0 يوم، نأمل اتخاذ الاجراء المناسب ثم تحديث البيانات في صفحة التنبيهات في منصة إلمام لتسهيل عملية المتابعة</p><p style='margin-bottom: 1em;'>مع تمنياتنا لكم بالتوفيق والنجاح</p><p>منصة إلمام..</p>","15"
"390","1",NULL,"شركة ELMAM - منتهي",True,"2024-07-06 03:00:36.087408","2024-07-06 04:27:32.875373","<p style='margin-bottom: 1em;'>السادة / شركة ELMAM</p><p>نفيدكم بأن أخرى بأسم شركة ELMAM ورقم 2643512648 سينتهي خلال 0 يوم، نأمل اتخاذ الاجراء المناسب ثم تحديث البيانات في صفحة التنبيهات في منصة إلمام لتسهيل عملية المتابعة</p><p style='margin-bottom: 1em;'>مع تمنياتنا لكم بالتوفيق والنجاح</p><p>منصة إلمام..</p>","5"
"391","24",NULL,"قهوة إراء - شارف على الانتهاء",False,"2024-07-07 03:00:44.377813","2024-07-07 03:00:44.377813","<p style='margin-bottom: 1em;'>السادة / قهوة إراء</p><p>نفيدكم بأن رخصة بلدية بأسم قهوة إراء ورقم 43000034 سينتهي خلال 10 يوم، نأمل اتخاذ الاجراء المناسب ثم تحديث البيانات في صفحة التنبيهات في منصة إلمام لتسهيل عملية المتابعة</p><p style='margin-bottom: 1em;'>مع تمنياتنا لكم بالتوفيق والنجاح</p><p>منصة إلمام..</p>","18"
"392","202",NULL,"إلمام ELMAM - شارف على الانتهاء",True,"2024-07-09 03:00:32.590948","2024-07-09 09:50:11.409469","<p style='margin-bottom: 1em;'>السادة / إلمام ELMAM</p><p>نفيدكم بأن علامة تجارية بأسم إلمام ELMAM ورقم 3000216998 سينتهي خلال 30 يوم، نأمل اتخاذ الاجراء المناسب ثم تحديث البيانات في صفحة التنبيهات في منصة إلمام لتسهيل عملية المتابعة</p><p style='margin-bottom: 1em;'>مع تمنياتنا لكم بالتوفيق والنجاح</p><p>منصة إلمام..</p>","22"
"393","1",NULL,"إلمام العربية لتقنية المعلومات - منتهي",True,"2024-07-10 03:00:40.807229","2024-07-10 10:03:29.782124","<p style='margin-bottom: 1em;'>السادة / إلمام العربية لتقنية المعلومات</p><p>نفيدكم بأن سجل تجاري بأسم إلمام العربية لتقنية المعلومات ورقم 1010678987 سينتهي خلال 0 يوم، نأمل اتخاذ الاجراء المناسب ثم تحديث البيانات في صفحة التنبيهات في منصة إلمام لتسهيل عملية المتابعة</p><p style='margin-bottom: 1em;'>مع تمنياتنا لكم بالتوفيق والنجاح</p><p>منصة إلمام..</p>","1"
"394","38",NULL,"مصنع أطياب البوادي - منتهي",False,"2024-07-13 03:00:29.058635","2024-07-13 03:00:29.058635","<p style='margin-bottom: 1em;'>السادة / مصنع أطياب البوادي</p><p>نفيدكم بأن تصريح بيئي بأسم مصنع أطياب البوادي ورقم EPOPP-2023-001387 سينتهي خلال 0 يوم، نأمل اتخاذ الاجراء المناسب ثم تحديث البيانات في صفحة التنبيهات في منصة إلمام لتسهيل عملية المتابعة</p><p style='margin-bottom: 1em;'>مع تمنياتنا لكم بالتوفيق والنجاح</p><p>منصة إلمام..</p>","7"
